way_id,lon,lat
109452174,-71.4985,-16.398
109452174,-71.4984,-16.3981
109452253,-71.4953,-16.4016
109452253,-71.4957,-16.4016
109452253,-71.4959,-16.4016
109452253,-71.4964,-16.4014
109452253,-71.4967,-16.4013
109452253,-71.4972,-16.4011
109452253,-71.4974,-16.4011
109452253,-71.4977,-16.4011
109452253,-71.4979,-16.401
109452253,-71.4983,-16.401
109452253,-71.4986,-16.401
109452253,-71.4989,-16.401
109452253,-71.4991,-16.401
109452253,-71.4993,-16.4011
109452253,-71.4996,-16.4011
109452253,-71.5002,-16.4014
109454326,-71.5048,-16.3966
109454326,-71.5048,-16.3971
110809154,-71.5088,-16.3998
110809154,-71.5081,-16.3995
110809154,-71.5075,-16.3992
110809154,-71.5073,-16.3991
110809154,-71.5066,-16.3992
110809502,-71.5079,-16.4024
110809502,-71.5073,-16.4035
110809502,-71.5065,-16.4045
110809502,-71.5059,-16.4056
110809502,-71.5058,-16.4056
110809877,-71.505,-16.3983
110809877,-71.5054,-16.3985
110809877,-71.506,-16.3989
110811407,-71.504,-16.4045
110811407,-71.5034,-16.4041
110811407,-71.5028,-16.4038
110811407,-71.5022,-16.4034
110811407,-71.5015,-16.403
110811407,-71.5009,-16.4026
110811407,-71.4999,-16.4022
110811407,-71.4998,-16.4021
110811407,-71.4985,-16.4015
110811407,-71.4985,-16.4015
110811407,-71.4984,-16.4015
110811491,-71.5011,-16.4051
110811491,-71.5009,-16.405
110811491,-71.5005,-16.4048
110811491,-71.4998,-16.4046
110811491,-71.4988,-16.4041
110811491,-71.4987,-16.404
110811491,-71.4981,-16.4037
110812024,-71.5133,-16.4037
110812024,-71.5133,-16.4037
110812024,-71.5126,-16.4032
110812024,-71.5125,-16.4031
110812024,-71.5121,-16.4027
110812024,-71.5116,-16.4023
110812024,-71.5112,-16.4021
110812024,-71.5103,-16.4014
110812024,-71.5098,-16.4009
110812263,-71.503,-16.3994
110812263,-71.5029,-16.3994
110812263,-71.5028,-16.3994
110812263,-71.5027,-16.3993
110812263,-71.5026,-16.3992
110812263,-71.5025,-16.3989
110812263,-71.5022,-16.3989
110812263,-71.502,-16.3989
110812516,-71.5103,-16.4014
110812516,-71.5099,-16.4021
110812516,-71.5099,-16.4021
110812516,-71.5092,-16.4032
110813664,-71.51,-16.398
110813664,-71.5097,-16.3983
110813664,-71.5094,-16.3988
110813664,-71.5088,-16.3998
110813664,-71.5087,-16.3999
110813664,-71.508,-16.4009
110813664,-71.508,-16.401
110813664,-71.5073,-16.4021
110813664,-71.5066,-16.4031
110813664,-71.5059,-16.4042
110813664,-71.5055,-16.4048
110813664,-71.5051,-16.4055
110813664,-71.505,-16.4055
110814386,-71.5026,-16.397
110814386,-71.5025,-16.397
110814386,-71.5024,-16.397
110814386,-71.5022,-16.3969
110814386,-71.5016,-16.3966
110814386,-71.5011,-16.3964
110814386,-71.5006,-16.3963
110815688,-71.5112,-16.4021
110815688,-71.5106,-16.4025
110816711,-71.5014,-16.3997
110816711,-71.5016,-16.399
110817865,-71.5128,-16.4009
110817865,-71.5125,-16.4012
110817865,-71.5122,-16.4016
110817865,-71.5121,-16.4017
110817865,-71.512,-16.4018
110817865,-71.5116,-16.4023
110817865,-71.5112,-16.4028
110817865,-71.5111,-16.4029
110817865,-71.5104,-16.4039
110818014,-71.5005,-16.3993
110818014,-71.4997,-16.3991
110818014,-71.4996,-16.3991
110820053,-71.5068,-16.3961
110820053,-71.5061,-16.3975
110820053,-71.506,-16.3976
110820053,-71.506,-16.3976
110820053,-71.5059,-16.3977
110820196,-71.5022,-16.4003
110820196,-71.5021,-16.4004
110820196,-71.5015,-16.4015
110820196,-71.5013,-16.4019
110820196,-71.5009,-16.4026
110820196,-71.5006,-16.4033
110820196,-71.5002,-16.4039
110820196,-71.4998,-16.4046
110820196,-71.4997,-16.4049
110820196,-71.4996,-16.405
110820196,-71.4993,-16.4056
110820196,-71.499,-16.4061
110820196,-71.4988,-16.4066
110820196,-71.4986,-16.4069
110820797,-71.4984,-16.3981
110820797,-71.4983,-16.3983
110820797,-71.4982,-16.3984
110820797,-71.4981,-16.3987
110822100,-71.5016,-16.399
110822100,-71.5016,-16.3988
110822100,-71.5013,-16.3984
110822100,-71.501,-16.3982
110822100,-71.4999,-16.3979
110822100,-71.4998,-16.3979
110822100,-71.4996,-16.3978
110822100,-71.4992,-16.3976
110822100,-71.4987,-16.3975
110824335,-71.509,-16.4061
110824335,-71.5089,-16.406
110824335,-71.5088,-16.4059
110824335,-71.5087,-16.4058
110824335,-71.5085,-16.4057
110824335,-71.5082,-16.4055
110824335,-71.5075,-16.4051
110824335,-71.5072,-16.4049
110824335,-71.5072,-16.4049
110824335,-71.5065,-16.4045
110824335,-71.5059,-16.4042
110824335,-71.5053,-16.4038
110824335,-71.5047,-16.4034
110826303,-71.5041,-16.4031
110826303,-71.5034,-16.4041
110826303,-71.5027,-16.4052
110826303,-71.5027,-16.4052
110826914,-71.5108,-16.3981
110826914,-71.5094,-16.3967
110826914,-71.5088,-16.3961
110826914,-71.5088,-16.3961
110826914,-71.5088,-16.3961
110826914,-71.5082,-16.3955
110826914,-71.5078,-16.3952
110826914,-71.5072,-16.3945
110827297,-71.5048,-16.3991
110827297,-71.5048,-16.3992
110827297,-71.5044,-16.3993
110827297,-71.5041,-16.3994
110827297,-71.5036,-16.3997
110827636,-71.5002,-16.4015
110827636,-71.4995,-16.4012
110827636,-71.4993,-16.4011
110827636,-71.4991,-16.4011
110827636,-71.4989,-16.4011
110827636,-71.4986,-16.4011
110827636,-71.4983,-16.4011
110827636,-71.4979,-16.4011
110827636,-71.4977,-16.4011
110827636,-71.4975,-16.4012
110827636,-71.4973,-16.4012
110827636,-71.4967,-16.4014
110827636,-71.4965,-16.4015
110827636,-71.4962,-16.4016
110827636,-71.4959,-16.4017
110827636,-71.4953,-16.4017
110827852,-71.5049,-16.4006
110827852,-71.5042,-16.4017
110827852,-71.5035,-16.4027
110827852,-71.5028,-16.4038
110827852,-71.5021,-16.4048
110827852,-71.5019,-16.4052
110827852,-71.5018,-16.4052
110827852,-71.5015,-16.4058
110827852,-71.5011,-16.4064
110827852,-71.5009,-16.4068
110828060,-71.5096,-16.3997
110828060,-71.5097,-16.3997
110828060,-71.5105,-16.3997
110828060,-71.5112,-16.3997
110828060,-71.5113,-16.3997
110828060,-71.5114,-16.3996
110829980,-71.5063,-16.3959
110829980,-71.5062,-16.3963
110829980,-71.5061,-16.3966
110829980,-71.506,-16.3973
110829980,-71.506,-16.3974
110829980,-71.506,-16.3974
110829980,-71.506,-16.3974
110829980,-71.5061,-16.3975
110830448,-71.5141,-16.4061
110830448,-71.5135,-16.4058
110830448,-71.5129,-16.4054
110830448,-71.5128,-16.4053
110830448,-71.5127,-16.4053
110830448,-71.5123,-16.4051
110830448,-71.5117,-16.4047
110830448,-71.511,-16.4043
110830448,-71.5104,-16.4039
110831133,-71.5081,-16.3967
110831133,-71.5074,-16.398
110831133,-71.5066,-16.3992
110831133,-71.5065,-16.3994
110831133,-71.5064,-16.3995
110832773,-71.5038,-16.3961
110832773,-71.5038,-16.3961
110832773,-71.5038,-16.3961
110832773,-71.5037,-16.3963
110832773,-71.5036,-16.3964
110832773,-71.5033,-16.3967
110832773,-71.5032,-16.3967
110832773,-71.5032,-16.3968
110832773,-71.5032,-16.3969
110832773,-71.5032,-16.3972
110835081,-71.5039,-16.3985
110835081,-71.5034,-16.3989
110835081,-71.5031,-16.3991
110835081,-71.503,-16.3994
110835081,-71.503,-16.3994
110835081,-71.503,-16.3994
110835081,-71.503,-16.3995
110835081,-71.503,-16.3995
110835964,-71.5042,-16.4002
110835964,-71.504,-16.4001
110835964,-71.5035,-16.3998
110835964,-71.503,-16.3995
110836685,-71.5004,-16.3974
110836685,-71.5005,-16.3974
110836685,-71.5006,-16.3974
110836685,-71.501,-16.3975
110836685,-71.5015,-16.3975
110836685,-71.5019,-16.3976
110836685,-71.5023,-16.3976
110836685,-71.5027,-16.3976
110836685,-71.503,-16.3977
110836685,-71.5034,-16.3977
110836685,-71.5036,-16.3979
110836685,-71.5038,-16.3979
110836685,-71.5038,-16.3979
110836685,-71.5039,-16.3979
110836685,-71.5044,-16.3976
110836685,-71.5045,-16.3976
110836685,-71.5046,-16.3976
110836685,-71.5047,-16.3976
110836685,-71.5048,-16.3977
110836685,-71.5051,-16.3978
110836685,-71.5055,-16.3977
110836685,-71.5059,-16.3977
110839448,-71.5003,-16.4016
110839448,-71.4999,-16.4022
110839448,-71.4996,-16.4028
110839448,-71.4991,-16.4035
110839448,-71.4988,-16.4041
110839448,-71.4985,-16.4048
110839448,-71.4984,-16.4049
110839487,-71.4983,-16.4048
110839487,-71.4984,-16.4048
110839487,-71.4987,-16.404
110839487,-71.499,-16.4035
110839487,-71.4994,-16.4028
110839487,-71.4998,-16.4021
110839487,-71.5002,-16.4015
110839487,-71.5002,-16.4014
110839751,-71.5035,-16.3998
110839751,-71.5031,-16.3999
110839751,-71.5027,-16.4
110839751,-71.5026,-16.4
110839751,-71.5026,-16.4
110839751,-71.5024,-16.4
110839751,-71.5021,-16.4
110839751,-71.5019,-16.4
110839751,-71.5018,-16.4
110839751,-71.5017,-16.4
110839751,-71.5016,-16.4001
110839751,-71.5013,-16.4001
110839751,-71.5012,-16.4001
110839751,-71.5011,-16.4001
110839751,-71.5009,-16.4001
110839751,-71.5009,-16.4
110839751,-71.5008,-16.3999
110839751,-71.5008,-16.3999
110839751,-71.5008,-16.3998
110839751,-71.5009,-16.3997
110839751,-71.5011,-16.3994
110839751,-71.5011,-16.3993
110839751,-71.5011,-16.3992
110839751,-71.5011,-16.3989
110839751,-71.501,-16.3988
110839751,-71.5008,-16.3987
110839751,-71.5004,-16.3986
110839751,-71.5,-16.3985
110839751,-71.499,-16.3982
110839751,-71.4985,-16.398
110839754,-71.507,-16.4053
110839754,-71.507,-16.4053
110839754,-71.507,-16.4053
110839754,-71.5072,-16.4049
110839754,-71.5075,-16.4045
110839754,-71.5079,-16.4039
110839754,-71.5085,-16.4028
110839754,-71.5092,-16.4018
110839754,-71.5093,-16.4017
110839754,-71.5098,-16.4009
110839754,-71.5105,-16.3998
110839754,-71.5105,-16.3997
110840049,-71.506,-16.4
110840049,-71.506,-16.4
110840049,-71.5059,-16.4
110840049,-71.5058,-16.4
110840049,-71.5053,-16.4
110840049,-71.5043,-16.4001
110840049,-71.504,-16.4001
110840049,-71.5034,-16.4001
110840049,-71.5033,-16.4001
110840049,-71.5031,-16.4001
110840049,-71.5029,-16.4002
110840049,-71.5022,-16.4003
110840049,-71.502,-16.4003
110840049,-71.5019,-16.4003
110840049,-71.5013,-16.4006
110840049,-71.5007,-16.4008
110840344,-71.5081,-16.3982
110840344,-71.5075,-16.3992
110840344,-71.5075,-16.3992
110840344,-71.5073,-16.3994
110840344,-71.507,-16.3998
110843022,-71.5067,-16.4017
110843022,-71.506,-16.4028
110843022,-71.5053,-16.4038
110843022,-71.5053,-16.4039
110843022,-71.5043,-16.4054
110843400,-71.5114,-16.3997
110843400,-71.5113,-16.3997
110843400,-71.5113,-16.3997
110843400,-71.5112,-16.3997
110843400,-71.5105,-16.3998
110843400,-71.5096,-16.3998
110843400,-71.5087,-16.3999
110843400,-71.5079,-16.3999
110843400,-71.5071,-16.3999
110844636,-71.5027,-16.4052
110844636,-71.5021,-16.4048
110844636,-71.5015,-16.4044
110844636,-71.5008,-16.4042
110844636,-71.5002,-16.4039
110844636,-71.4991,-16.4035
110844636,-71.499,-16.4035
198385202,-71.5064,-16.3995
198385202,-71.5067,-16.3995
198385202,-71.507,-16.3997
198385202,-71.507,-16.3998
198385202,-71.5071,-16.3998
198385202,-71.5071,-16.3999
198385202,-71.5071,-16.3999
198385202,-71.5071,-16.4
198385202,-71.5071,-16.4001
198385202,-71.5071,-16.4002
198385202,-71.507,-16.4003
198385202,-71.5069,-16.4004
408754920,-71.5087,-16.4013
408754920,-71.5088,-16.4014
408754920,-71.5093,-16.4017
408754920,-71.5098,-16.402
408754920,-71.5099,-16.4021
408754920,-71.51,-16.4021
408754920,-71.5106,-16.4025
408754920,-71.5106,-16.4025
408754920,-71.5107,-16.4025
408754920,-71.5111,-16.4028
408754920,-71.5112,-16.4028
408754920,-71.5112,-16.4029
408754920,-71.5117,-16.4031
408754920,-71.5118,-16.4032
408754920,-71.5119,-16.4032
408754920,-71.5123,-16.4035
408754920,-71.5124,-16.4036
408754920,-71.5125,-16.4036
408754920,-71.5125,-16.4037
408754920,-71.5129,-16.4039
408754929,-71.5107,-16.4025
408754929,-71.5106,-16.4026
408754930,-71.5106,-16.4025
408754930,-71.5105,-16.4025
408754931,-71.51,-16.4021
408754931,-71.5099,-16.4022
408754932,-71.5098,-16.402
408754932,-71.5098,-16.4021
408754933,-71.5086,-16.4013
408754933,-71.5086,-16.4014
408754934,-71.5088,-16.4014
408754934,-71.5087,-16.4014
423181751,-71.5047,-16.3994
423181751,-71.5049,-16.3993
423181751,-71.5051,-16.3993
423181751,-71.5056,-16.3995
427676471,-71.5036,-16.3997
427676471,-71.5035,-16.3998
427689295,-71.5,-16.3985
427689295,-71.4999,-16.3986
427689295,-71.4998,-16.3989
427689295,-71.4997,-16.3991
427818284,-71.4997,-16.3966
427818284,-71.5006,-16.3968
427818284,-71.5011,-16.3969
427818284,-71.5016,-16.3969
427818284,-71.502,-16.397
427818284,-71.5022,-16.3971
427818284,-71.5024,-16.3972
427818284,-71.5028,-16.3972
427818284,-71.5032,-16.3972
427818284,-71.5033,-16.3972
427818284,-71.5038,-16.3972
427818284,-71.504,-16.3971
427818284,-71.5046,-16.3971
428224716,-71.5028,-16.3972
428224716,-71.5026,-16.397
428820146,-71.513,-16.404
428820146,-71.5129,-16.404
428820146,-71.5124,-16.4037
428820146,-71.5123,-16.4036
428820146,-71.5123,-16.4036
428820146,-71.5118,-16.4033
428820146,-71.5117,-16.4033
428820146,-71.5117,-16.4032
428820146,-71.5112,-16.4029
428820146,-71.5111,-16.4029
428820146,-71.5111,-16.4029
428820146,-71.5106,-16.4026
428820146,-71.5106,-16.4026
428820146,-71.5105,-16.4025
428820146,-71.5099,-16.4022
428820146,-71.5099,-16.4021
428820146,-71.5098,-16.4021
428820146,-71.5092,-16.4018
428820146,-71.5087,-16.4014
428820146,-71.5086,-16.4014
428820146,-71.5086,-16.4014
428820146,-71.508,-16.401
428820146,-71.5074,-16.4006
428820146,-71.5069,-16.4004
458391839,-71.5106,-16.4026
458391839,-71.5095,-16.4034
458391839,-71.5084,-16.4042
458391839,-71.5081,-16.4044
458391839,-71.5077,-16.4048
458391839,-71.5075,-16.4051
458391839,-71.5073,-16.4052
458391839,-71.5073,-16.4053
520437534,-71.5071,-16.3998
520437534,-71.5068,-16.4
