id,lat,lon
4106724802,-16.402,-71.5098
4106724803,-16.4021,-71.5098
4106724804,-16.4013,-71.5086
4106724805,-16.4014,-71.5086
4106724806,-16.4014,-71.5088
4106724807,-16.4014,-71.5087
4228630887,-16.3993,-71.5049
4228630888,-16.3993,-71.5051
4228630889,-16.3995,-71.5056
4242278304,-16.3976,-71.506
4244705057,-16.3975,-71.5094
4268727749,-16.3985,-71.5
4268727758,-16.3997,-71.5036
4269950555,-16.397,-71.5026
4543972299,-16.3977,-71.5059
4543998998,-16.3975,-71.5061
4543999003,-16.3974,-71.5053
4543999004,-16.3975,-71.5053
4543999007,-16.3963,-71.5062
4544071573,-16.4056,-71.5058
4544071574,-16.4055,-71.505
4544071578,-16.4052,-71.5018
4544071580,-16.405,-71.4996
4544071581,-16.4049,-71.4984
4544071582,-16.4048,-71.4983
4544071583,-16.4048,-71.4976
4557452564,-16.3987,-71.4981
4557452565,-16.3984,-71.4982
5072572170,-16.4037,-71.5133
5072579132,-16.4056,-71.5059
5072594948,-16.4053,-71.5073
5072594954,-16.4049,-71.5072
5072594976,-16.3998,-71.5071
5072594977,-16.4,-71.5068
5072594978,-16.4,-71.5071
5072594979,-16.3998,-71.5065
5072594980,-16.3996,-71.5065
5072594981,-16.3995,-71.5064
5072594982,-16.3998,-71.5066
5072594983,-16.3999,-71.5068
5072594984,-16.4001,-71.5068
5072594985,-16.4002,-71.5067
5072594986,-16.4003,-71.5067
5072594987,-16.4004,-71.5065
5072594988,-16.4004,-71.5064
5072594989,-16.4003,-71.5063
5072594990,-16.4002,-71.5062
5072594991,-16.4002,-71.5062
5072594992,-16.4001,-71.5063
5072594993,-16.4,-71.5063
5072594994,-16.3999,-71.5064
5072594995,-16.3998,-71.5065
5072594996,-16.4001,-71.5068
5072594997,-16.4,-71.5068
5072594998,-16.4,-71.5068
5072594999,-16.3999,-71.5067
5072595000,-16.3999,-71.5067
5072595001,-16.3998,-71.5066
5072595002,-16.3998,-71.5067
5072595003,-16.4001,-71.5068
5072595004,-16.4003,-71.5067
5072595005,-16.4004,-71.5066
5072595006,-16.4003,-71.5063
5072595007,-16.4003,-71.5067
5072595008,-16.4003,-71.5066
5072595009,-16.4003,-71.5066
5072595010,-16.4003,-71.5065
5072595011,-16.4003,-71.5065
5072595012,-16.4003,-71.5064
5072595013,-16.4003,-71.5064
5072595014,-16.4003,-71.5064
5072595015,-16.4002,-71.5063
5072595016,-16.4002,-71.5063
5072595017,-16.4002,-71.5063
5072595018,-16.4003,-71.5065
5072595019,-16.4003,-71.506
5072595020,-16.4002,-71.5059
5072595121,-16.4003,-71.506
5072595122,-16.4004,-71.506
5072595123,-16.4006,-71.5064
5072595135,-16.3997,-71.5113
5072661333,-16.4017,-71.5121
5376950648,-16.3968,-71.5087
5377064320,-16.4035,-71.499
5377065821,-16.4044,-71.5015
5377126489,-16.4013,-71.5035
5377126490,-16.4015,-71.5015
5377126491,-16.4019,-71.5022
5377126492,-16.4023,-71.5028
5377126493,-16.405,-71.5009
5377126495,-16.4061,-71.499
5377898702,-16.3992,-71.5048
5377898703,-16.3993,-71.5047
5377898704,-16.3989,-71.5034
5377898705,-16.3978,-71.5027
5377898706,-16.3977,-71.5025
5377898707,-16.3976,-71.5019
5377898708,-16.3974,-71.506
5377898709,-16.3961,-71.5068
5377900154,-16.3984,-71.5004
5377900155,-16.3983,-71.5001
5377900156,-16.3982,-71.5
5377900157,-16.3976,-71.4992
5377900158,-16.3975,-71.4987
5377900162,-16.3963,-71.5006
5377900164,-16.3969,-71.5011
5377900166,-16.3967,-71.5032
5377900167,-16.3969,-71.5032
5377900168,-16.3967,-71.5033
5377900169,-16.3963,-71.5025
5377900170,-16.3968,-71.5026
5377900171,-16.3984,-71.5104
5377900173,-16.4021,-71.5073
5377900174,-16.4017,-71.5067
5377955740,-16.4008,-71.5003
5377955742,-16.401,-71.4979
5377955743,-16.4011,-71.4972
5377955744,-16.4016,-71.4962
5377955745,-16.4016,-71.4957
5377955747,-16.4015,-71.4976
5377955748,-16.402,-71.498
5377955749,-16.4023,-71.4985
5377955751,-16.4015,-71.4984
5377955752,-16.4011,-71.4986
5377955753,-16.399,-71.5016
5377955755,-16.3977,-71.5055
5377955756,-16.4001,-71.5009
5377955757,-16.4,-71.5009
5377955758,-16.3999,-71.5008
5377955759,-16.3999,-71.5008
5377955760,-16.3997,-71.5009
5377955761,-16.3997,-71.4994
5377989895,-16.4012,-71.5125
5378003181,-16.3998,-71.5105
5378003182,-16.4055,-71.5082
5378320997,-16.4058,-71.5015
5394103896,-16.3971,-71.504
5394103897,-16.3963,-71.5037
5394103899,-16.3976,-71.506
5394103900,-16.3983,-71.505
5394103901,-16.3985,-71.5054
5394103902,-16.3977,-71.5034
5394103903,-16.3976,-71.5027
5394103905,-16.3975,-71.5015
5394103906,-16.3975,-71.501
5394103907,-16.3974,-71.5004
5394103908,-16.3973,-71.5002
5394103909,-16.3972,-71.4997
5394103910,-16.3973,-71.4996
5394103911,-16.3972,-71.4993
5394103912,-16.3971,-71.4989
5394103913,-16.397,-71.4988
5394103916,-16.3973,-71.4975
5394103917,-16.3973,-71.4976
5394103918,-16.3978,-71.498
5394105922,-16.3986,-71.4979
5394105924,-16.4,-71.5002
5394105993,-16.3982,-71.501
5394105994,-16.3984,-71.5013
5394105995,-16.3988,-71.5016
5394105997,-16.3992,-71.5011
5394105998,-16.3989,-71.5011
5394105999,-16.3992,-71.5021
5394106000,-16.3987,-71.502
5394106001,-16.3981,-71.5016
5394106002,-16.3979,-71.5009
5394106003,-16.3977,-71.5003
5394106005,-16.3973,-71.4997
5394106006,-16.3969,-71.4997
5394106239,-16.3966,-71.5016
5394109108,-16.3971,-71.5049
5394109109,-16.397,-71.5055
5394109110,-16.3972,-71.5038
5394109111,-16.3979,-71.5036
5394130145,-16.3962,-71.5025
5394130146,-16.396,-71.5026
5394130164,-16.4019,-71.4971
5394254221,-16.4056,-71.4993
5394254222,-16.4069,-71.4986
5394254269,-16.4054,-71.4972
5394254270,-16.4068,-71.5009
5394254271,-16.4064,-71.5011
5394254273,-16.4034,-71.5047
5394254274,-16.4024,-71.5054
5394254275,-16.402,-71.5047
5394254276,-16.4031,-71.5041
5394254277,-16.4039,-71.5053
5394254278,-16.4028,-71.506
5394254279,-16.4017,-71.5042
5394254280,-16.4009,-71.5029
5394254281,-16.4006,-71.5074
5394254282,-16.4031,-71.5066
5394254283,-16.401,-71.508
5394254284,-16.3992,-71.5075
5394254285,-16.3994,-71.5073
5394254287,-16.3967,-71.5094
5394254288,-16.3955,-71.5082
5394254305,-16.4023,-71.5116
5394254306,-16.4018,-71.512
5394254307,-16.4033,-71.5117
5394254308,-16.4043,-71.511
5394268803,-16.4047,-71.5117
5394268805,-16.4053,-71.5127
5394268806,-16.4053,-71.5128
5394268810,-16.4061,-71.5141
5394268813,-16.4058,-71.5135
5394271236,-16.4052,-71.5027
5394271237,-16.4048,-71.5021
5394271238,-16.4048,-71.5005
5394271240,-16.4041,-71.4988
5394271241,-16.404,-71.4987
5394271242,-16.4037,-71.4981
5394271243,-16.4035,-71.4991
5394271244,-16.4038,-71.5028
5394271245,-16.4041,-71.5034
5394271246,-16.4045,-71.504
5394271247,-16.4039,-71.5104
5394271248,-16.405,-71.5097
5394271259,-16.4057,-71.5085
5394273791,-16.4039,-71.5079
5394273792,-16.4049,-71.5072
5394273793,-16.4053,-71.507
5394273794,-16.4021,-71.5099
5394273795,-16.4032,-71.5092
5410144650,-16.4017,-71.4959
5410144655,-16.4016,-71.4959
5410144657,-16.4014,-71.4964
5415365219,-16.4066,-71.4988
5431970751,-16.3975,-71.4997
5431970752,-16.3961,-71.5038
5431970757,-16.3963,-71.5037
5462172292,-16.3994,-71.5028
5462172293,-16.3993,-71.5027
5462172294,-16.3992,-71.5026
5462172295,-16.3989,-71.5025
5462172296,-16.3989,-71.5022
5462172297,-16.3989,-71.502
5465784324,-16.4014,-71.5086
5465784325,-16.4035,-71.5073
5465784326,-16.4044,-71.5081
5465784327,-16.4042,-71.5084
5465784328,-16.402,-71.5022
5465784329,-16.4019,-71.5022
5465784330,-16.4005,-71.5011
5465784333,-16.3992,-71.5006
5465784334,-16.3993,-71.5005
5465784335,-16.4002,-71.5005
5465784336,-16.3986,-71.4999
5465784337,-16.3999,-71.5031
5465784338,-16.3995,-71.503
5465784339,-16.3994,-71.503
5465784340,-16.3982,-71.5042
5465784341,-16.3976,-71.5046
5465784342,-16.3976,-71.5023
5465784343,-16.3977,-71.503
5465784344,-16.3974,-71.5006
5465784346,-16.3977,-71.498
5465784348,-16.3972,-71.4975
5465784349,-16.3972,-71.4975
5465784350,-16.3972,-71.4975
5465784351,-16.3971,-71.4976
5465784352,-16.3971,-71.4976
5465784353,-16.3971,-71.4975
5465784371,-16.3968,-71.5032
5465784375,-16.397,-71.5054
5465784376,-16.397,-71.5055
5465784377,-16.3971,-71.5048
5465784378,-16.397,-71.5025
5465784382,-16.397,-71.5024
5465784383,-16.3969,-71.5022
5467926975,-16.4009,-71.5006
5467926976,-16.4009,-71.5006
5467926977,-16.4016,-71.5003
5467926978,-16.4027,-71.5035
5467927001,-16.4038,-71.5053
5467927002,-16.403,-71.5015
5467927007,-16.4018,-71.5092
5468052839,-16.3974,-71.506
5468052840,-16.3974,-71.506
5468052841,-16.3961,-71.5038
5468052843,-16.3961,-71.5038
5473715268,-16.3977,-71.4996
5473715269,-16.3964,-71.5017
5473715270,-16.397,-71.502
5473715272,-16.3968,-71.5006
5473715273,-16.3972,-71.5005
5473715274,-16.3974,-71.5005
5473715275,-16.3956,-71.5028
5489651318,-16.3981,-71.498
5489651319,-16.397,-71.4978
5489651320,-16.397,-71.4986
5528784035,-16.3971,-71.4978
5534217875,-16.3983,-71.4983
5534217876,-16.3985,-71.4991
5534217877,-16.3986,-71.4995
5571902191,-16.3983,-71.5018
5571902192,-16.3985,-71.5019
5706333245,-16.4045,-71.5075
5709768517,-16.4015,-71.4965
5709768518,-16.4013,-71.4967
5709768519,-16.4011,-71.4979
5709768520,-16.4011,-71.4974
5713286802,-16.4059,-71.5088
5713287086,-16.4048,-71.5077
5716276425,-16.4046,-71.509
6147941142,-16.4042,-71.5085
6147950385,-16.4043,-71.5085
6199409989,-16.4017,-71.4977
6199409990,-16.4018,-71.4978
6199409991,-16.4015,-71.4985
6199409992,-16.4014,-71.4984
6199409993,-16.4013,-71.4984
6199409994,-16.4015,-71.4985
6199409995,-16.401,-71.4991
6199409996,-16.4011,-71.4991
7567398460,-16.3996,-71.5114
8382793592,-16.3952,-71.5078
9008213148,-16.4,-71.5018
10062481901,-16.4048,-71.5055
10807016123,-16.3991,-71.5007
10807016124,-16.3991,-71.5006
10998462045,-16.3997,-71.5112
10998462046,-16.3997,-71.5112
10998462047,-16.3997,-71.5096
10998462049,-16.3961,-71.5088
10998462050,-16.3961,-71.5088
11002382840,-16.4012,-71.4973
11002382842,-16.4009,-71.4986
11002382843,-16.4009,-71.4986
11002382844,-16.4013,-71.5004
11002382845,-16.4012,-71.5003
11002382846,-16.4005,-71.5013
11002382847,-16.4005,-71.5012
11002382848,-16.4001,-71.5018
11002382849,-16.4002,-71.5018
11002382850,-16.4,-71.5017
11002382851,-16.4003,-71.5018
11002382852,-16.4001,-71.5029
11002382853,-16.4001,-71.5029
11002382854,-16.4001,-71.5027
11002382855,-16.4001,-71.5027
11002382856,-16.4,-71.5026
11002382857,-16.4002,-71.5031
11002382858,-16.4002,-71.5032
11002382859,-16.4001,-71.5033
11002382860,-16.4003,-71.5033
11002382861,-16.4003,-71.5033
11002382862,-16.4003,-71.5032
11002382863,-16.4001,-71.5031
11002382864,-16.4004,-71.5032
11002382865,-16.4037,-71.5125
11002387272,-16.4,-71.5059
11002387273,-16.4004,-71.5058
11002387274,-16.4,-71.506
11002387275,-16.4,-71.5058
11008054448,-16.4052,-71.5073
11008054450,-16.4053,-71.507
11008054451,-16.4053,-71.507
11950201214,-16.406,-71.5089
11950217578,-16.4058,-71.5087
12971240373,-16.3989,-71.4998
