way_id,lon,lat
439075322,-71.5272,-16.3122
439075322,-71.5274,-16.3127
439075322,-71.5277,-16.3136
439075322,-71.5278,-16.3138
439075322,-71.5279,-16.3141
439075322,-71.5282,-16.3152
439075322,-71.5284,-16.316
439075322,-71.5284,-16.3161
439075322,-71.5285,-16.3164
439075322,-71.5288,-16.3169
439075322,-71.5291,-16.3176
439075322,-71.5292,-16.3177
439075322,-71.5295,-16.3185
439075322,-71.5297,-16.3188
439075322,-71.5298,-16.3191
439075322,-71.53,-16.3193
439075322,-71.5303,-16.3198
439075322,-71.5308,-16.3205
439075323,-71.5244,-16.3019
439075323,-71.5246,-16.3017
439075323,-71.5247,-16.3016
439075323,-71.5247,-16.3016
439075323,-71.5248,-16.3016
439075323,-71.5248,-16.3016
439075323,-71.5249,-16.3016
439075323,-71.5249,-16.3017
439075323,-71.5249,-16.3018
439075323,-71.5249,-16.3019
439075323,-71.5249,-16.3023
439075323,-71.5249,-16.3025
439075323,-71.5249,-16.3026
439075323,-71.5249,-16.3027
439075323,-71.5249,-16.3028
481285830,-71.5473,-16.3079
481285830,-71.5472,-16.3079
481285830,-71.5469,-16.308
481285830,-71.5468,-16.308
481285830,-71.5467,-16.308
481285830,-71.5464,-16.3081
481285830,-71.5463,-16.3081
481285830,-71.5462,-16.3081
481285830,-71.5459,-16.3082
481285830,-71.5458,-16.3082
481285830,-71.5457,-16.3082
481285830,-71.5454,-16.3082
481285830,-71.5453,-16.3083
481285830,-71.5452,-16.3083
481285831,-71.5492,-16.3047
481285831,-71.5491,-16.3046
481285831,-71.5491,-16.3046
481285831,-71.549,-16.3046
481285831,-71.5489,-16.3046
481285831,-71.5488,-16.3046
481285831,-71.5487,-16.3045
481285831,-71.5487,-16.3045
481285831,-71.5486,-16.3045
481285831,-71.5486,-16.3044
481285831,-71.5486,-16.3044
481285831,-71.5486,-16.3043
481285831,-71.5485,-16.3041
481285833,-71.5486,-16.3059
481285833,-71.5483,-16.306
481285833,-71.5482,-16.3061
481285833,-71.5477,-16.3063
481285833,-71.5474,-16.3064
481285833,-71.5469,-16.3065
481285833,-71.5466,-16.3066
481285833,-71.5466,-16.3067
481285833,-71.5464,-16.3067
481290804,-71.5087,-16.3018
481290804,-71.5088,-16.3018
481290804,-71.5088,-16.3018
481290804,-71.5089,-16.3018
481290804,-71.5091,-16.3018
481290804,-71.5092,-16.3018
481290804,-71.5093,-16.3018
481290804,-71.5093,-16.3017
481290804,-71.5096,-16.3014
481290804,-71.5097,-16.3013
481290804,-71.5098,-16.3012
481290804,-71.5099,-16.3011
481290804,-71.51,-16.3009
481290804,-71.51,-16.3008
481290804,-71.51,-16.3008
481290804,-71.51,-16.3007
481290804,-71.5101,-16.3005
481290804,-71.51,-16.3005
481290804,-71.51,-16.3004
481290804,-71.51,-16.3003
481290804,-71.51,-16.3002
481290804,-71.5099,-16.3001
481290804,-71.51,-16.2999
481290804,-71.51,-16.2998
481290804,-71.51,-16.2997
481301759,-71.5134,-16.2772
481301759,-71.5135,-16.2773
481301759,-71.5135,-16.2775
481301759,-71.5136,-16.2776
481301759,-71.5136,-16.2778
481301759,-71.5137,-16.2779
481301759,-71.5137,-16.278
481301759,-71.5137,-16.2783
481301759,-71.5137,-16.2786
481301759,-71.5138,-16.2789
481301759,-71.514,-16.2792
