way_id,lon,lat
110810521,-71.4964,-16.4285
110810521,-71.4964,-16.4285
110810521,-71.4957,-16.4283
110810521,-71.4951,-16.4282
110810521,-71.4951,-16.4282
110810521,-71.495,-16.4282
110810521,-71.4947,-16.4281
110810521,-71.4944,-16.428
110810521,-71.4943,-16.428
110810521,-71.4936,-16.4279
110810521,-71.493,-16.4277
110812526,-71.4742,-16.4221
110812526,-71.4742,-16.422
110812526,-71.4742,-16.4217
110812526,-71.4743,-16.4216
110813553,-71.485,-16.4293
110813553,-71.4852,-16.4292
110813553,-71.4853,-16.4291
110813553,-71.4854,-16.4291
110813553,-71.4856,-16.4292
110813553,-71.486,-16.4293
110813553,-71.4865,-16.4291
110814891,-71.4926,-16.4226
110814891,-71.4924,-16.4224
110814891,-71.4924,-16.4221
110815858,-71.4934,-16.423
110815858,-71.4934,-16.423
110815858,-71.4934,-16.423
110815858,-71.4933,-16.423
110815858,-71.4932,-16.423
110815858,-71.4931,-16.423
110815858,-71.493,-16.423
110815858,-71.493,-16.423
110816320,-71.4739,-16.4201
110816320,-71.4739,-16.4201
110816320,-71.4738,-16.4202
110816320,-71.4738,-16.4202
110816320,-71.4737,-16.4202
110816320,-71.4737,-16.4202
110816320,-71.4736,-16.4202
110816320,-71.4736,-16.4201
110816320,-71.4736,-16.4201
110816320,-71.4736,-16.42
110816320,-71.4736,-16.42
110816320,-71.4736,-16.4198
110816320,-71.4736,-16.4197
110816320,-71.4736,-16.4197
110816320,-71.4736,-16.4196
110816320,-71.4736,-16.4195
110816320,-71.4736,-16.4194
110816320,-71.4735,-16.4193
110816320,-71.4735,-16.4192
110816320,-71.4734,-16.4191
110816320,-71.4733,-16.4191
110816320,-71.4731,-16.419
110816957,-71.4758,-16.4221
110816957,-71.4757,-16.4221
110816957,-71.4756,-16.4221
110816957,-71.4756,-16.4221
110816957,-71.4751,-16.4221
110816957,-71.4747,-16.4221
110816957,-71.4742,-16.422
110817003,-71.4815,-16.4297
110817003,-71.4815,-16.4296
110817003,-71.4813,-16.4295
110817003,-71.4811,-16.4293
110817003,-71.481,-16.4293
110817003,-71.4809,-16.4291
110817003,-71.4808,-16.4291
110817003,-71.4808,-16.4291
110817003,-71.4807,-16.429
110817003,-71.4805,-16.4289
110817003,-71.4804,-16.4288
110817003,-71.4804,-16.4287
110817003,-71.4803,-16.4286
110817003,-71.4803,-16.4286
110817003,-71.4801,-16.4284
110817003,-71.4798,-16.4282
110817003,-71.4798,-16.4281
110817003,-71.4797,-16.428
110817003,-71.4796,-16.4278
110817003,-71.4795,-16.4278
110817003,-71.4795,-16.4278
110817003,-71.4795,-16.4277
110817003,-71.4794,-16.4276
110817003,-71.4794,-16.4275
110817003,-71.4793,-16.4274
110817003,-71.4793,-16.4273
110817003,-71.4792,-16.427
110817003,-71.4792,-16.427
110817003,-71.4792,-16.4268
110817003,-71.4791,-16.4268
110817003,-71.4791,-16.4267
110817003,-71.4791,-16.4267
110817003,-71.4791,-16.4267
110817003,-71.479,-16.4266
110817003,-71.479,-16.4266
110817003,-71.4789,-16.4265
110817003,-71.4788,-16.4265
110817003,-71.4787,-16.4264
110817003,-71.4785,-16.4263
110817003,-71.4783,-16.4262
110817003,-71.4782,-16.4262
110817003,-71.4782,-16.4262
110817003,-71.4781,-16.4261
110817003,-71.4781,-16.4261
110817003,-71.478,-16.426
110817003,-71.478,-16.4259
110817003,-71.4778,-16.4257
110817003,-71.4777,-16.4256
110817003,-71.4773,-16.4251
110817003,-71.4772,-16.425
110817003,-71.4772,-16.4249
110817003,-71.4771,-16.4245
110817003,-71.4769,-16.424
110817003,-71.4769,-16.4239
110817003,-71.4765,-16.4229
110817003,-71.4765,-16.4229
110817003,-71.4765,-16.4229
110817003,-71.4764,-16.4228
110817003,-71.4763,-16.4228
110817003,-71.4762,-16.4228
110817003,-71.4761,-16.4228
110817003,-71.4759,-16.4227
110817003,-71.4756,-16.4225
110817003,-71.4755,-16.4225
110817003,-71.4755,-16.4224
110817003,-71.4755,-16.4224
110817003,-71.4756,-16.4223
110817276,-71.4864,-16.4257
110817276,-71.4865,-16.426
110817276,-71.4866,-16.4261
110817276,-71.4867,-16.4263
110817276,-71.4867,-16.4264
110817276,-71.4867,-16.4264
110817276,-71.4867,-16.4266
110817276,-71.4867,-16.4267
110817276,-71.4867,-16.4267
110817276,-71.4867,-16.4268
110817276,-71.4868,-16.4269
110817276,-71.4868,-16.427
110817276,-71.4868,-16.4272
110817276,-71.4867,-16.4274
110817276,-71.4867,-16.4276
110817276,-71.4866,-16.4277
110817276,-71.4866,-16.4278
110818079,-71.4894,-16.4203
110818079,-71.4896,-16.4197
110818170,-71.4888,-16.4196
110818170,-71.4888,-16.4189
110818201,-71.4928,-16.4216
110818201,-71.493,-16.4216
110818201,-71.4931,-16.4215
110818201,-71.4932,-16.4215
110818201,-71.4933,-16.4213
110818201,-71.4935,-16.4211
110818201,-71.4935,-16.4211
110818201,-71.4938,-16.4208
110818201,-71.4941,-16.4204
110820683,-71.4914,-16.4196
110820683,-71.4918,-16.4193
110820683,-71.4918,-16.4192
110820683,-71.4918,-16.4192
110820683,-71.4917,-16.419
110823339,-71.4973,-16.4222
110823339,-71.4972,-16.4221
110823339,-71.4972,-16.4221
110823339,-71.4963,-16.422
110823339,-71.4957,-16.4219
110823339,-71.4955,-16.4219
110823339,-71.495,-16.422
110823339,-71.4948,-16.422
110823339,-71.4946,-16.4221
110823339,-71.4944,-16.4221
110823339,-71.4943,-16.4221
110823339,-71.4942,-16.4218
110823339,-71.4941,-16.4217
110823339,-71.494,-16.4216
110823339,-71.4938,-16.4214
110823339,-71.4936,-16.4212
110823339,-71.4935,-16.4211
110823487,-71.4896,-16.4236
110823487,-71.4895,-16.4235
110823487,-71.4891,-16.4229
110823794,-71.4841,-16.4262
110823794,-71.4848,-16.4256
110823794,-71.4852,-16.4253
110823794,-71.4856,-16.425
110824473,-71.4878,-16.4313
110824473,-71.4878,-16.4312
110824473,-71.488,-16.4312
110824473,-71.4881,-16.4311
110824473,-71.4882,-16.4311
110824473,-71.4886,-16.4308
110824810,-71.4905,-16.4228
110824810,-71.4907,-16.4228
110824810,-71.4908,-16.4227
110824810,-71.4911,-16.4223
110824810,-71.4914,-16.422
110824858,-71.4905,-16.4318
110824858,-71.4905,-16.4317
110824858,-71.4907,-16.4315
110824858,-71.4908,-16.4315
110824858,-71.4908,-16.4314
110824858,-71.4908,-16.4314
110824858,-71.4907,-16.4314
110824858,-71.4907,-16.4313
110824858,-71.4907,-16.4313
110824858,-71.4902,-16.4315
110824858,-71.4901,-16.4315
110824858,-71.49,-16.4316
110824858,-71.4899,-16.4317
110824858,-71.4896,-16.4318
110824858,-71.4893,-16.4319
110824858,-71.4891,-16.432
110824858,-71.489,-16.4321
110824858,-71.489,-16.4321
110824858,-71.4889,-16.4321
110824858,-71.4889,-16.4321
110824858,-71.4889,-16.4321
110824858,-71.4888,-16.432
110824858,-71.4888,-16.432
110824858,-71.4888,-16.432
110824858,-71.4888,-16.4319
110824858,-71.4889,-16.4319
110824858,-71.4889,-16.4318
110824858,-71.489,-16.4317
110824858,-71.489,-16.4317
110824858,-71.4891,-16.4316
110824858,-71.4892,-16.4315
110824858,-71.4894,-16.4313
110824858,-71.4894,-16.4313
110824858,-71.4894,-16.4312
110824858,-71.4896,-16.431
110824858,-71.4896,-16.4309
110824858,-71.4896,-16.4309
110824858,-71.4896,-16.4308
110824858,-71.4896,-16.4307
110824858,-71.4896,-16.4306
110824858,-71.4896,-16.4303
110824858,-71.4896,-16.4302
110824858,-71.4897,-16.4299
110824858,-71.4899,-16.4298
110824858,-71.49,-16.4297
110825154,-71.4896,-16.4309
110825154,-71.4893,-16.4309
110825154,-71.4891,-16.4309
110825154,-71.489,-16.4309
110826416,-71.4891,-16.4314
110826416,-71.4889,-16.4316
110826416,-71.4884,-16.4317
110826497,-71.49,-16.4297
110826497,-71.4896,-16.4295
110826497,-71.4891,-16.4292
110826544,-71.4932,-16.4253
110826544,-71.493,-16.4252
110826544,-71.4924,-16.4249
110826544,-71.4918,-16.4246
110826675,-71.4816,-16.4316
110826675,-71.4817,-16.4315
110826675,-71.4818,-16.4314
110826675,-71.4819,-16.4312
110826675,-71.482,-16.4311
110826675,-71.4821,-16.431
110826675,-71.4821,-16.431
110826675,-71.4821,-16.4309
110826675,-71.4821,-16.4308
110826675,-71.482,-16.4307
110827088,-71.4884,-16.4331
110827088,-71.4885,-16.433
110827088,-71.4886,-16.4328
110827088,-71.4886,-16.4327
110827088,-71.4886,-16.4327
110827088,-71.4885,-16.4325
110827088,-71.4884,-16.4321
110827088,-71.4884,-16.4319
110827088,-71.4884,-16.4318
110827088,-71.4884,-16.4317
110827088,-71.4882,-16.4316
110827088,-71.488,-16.4315
110827088,-71.488,-16.4315
110827088,-71.4878,-16.4313
110827088,-71.4877,-16.4313
110827088,-71.4876,-16.4313
110827088,-71.4875,-16.4313
110827088,-71.4874,-16.4312
110827088,-71.4874,-16.4312
110827088,-71.4873,-16.4311
110827088,-71.4872,-16.431
110827088,-71.4872,-16.431
110827088,-71.4871,-16.431
110827088,-71.4871,-16.4309
110827186,-71.4869,-16.4286
110827186,-71.4867,-16.4285
110827186,-71.4867,-16.4284
110827186,-71.4867,-16.4284
110827186,-71.4867,-16.4284
110827186,-71.4868,-16.4283
110827186,-71.4869,-16.4281
110827186,-71.4869,-16.428
110827186,-71.487,-16.4279
110827186,-71.4871,-16.4277
110827186,-71.4871,-16.4277
110827186,-71.4871,-16.4276
110827186,-71.4872,-16.4275
110827186,-71.4872,-16.4273
110827186,-71.4873,-16.4272
110827186,-71.4873,-16.4271
110827186,-71.4873,-16.427
110827186,-71.4874,-16.4267
110827186,-71.4874,-16.4265
110827186,-71.4874,-16.4264
110827186,-71.4875,-16.4263
110827186,-71.4875,-16.4261
110827186,-71.4876,-16.426
110827186,-71.4876,-16.4259
110827186,-71.4877,-16.4254
110827905,-71.4867,-16.4232
110827905,-71.487,-16.4229
110828508,-71.4823,-16.4197
110828508,-71.4824,-16.4196
110828508,-71.4825,-16.4194
110828508,-71.4827,-16.4192
110828686,-71.492,-16.4331
110828686,-71.4917,-16.4334
110828686,-71.4913,-16.4338
110828686,-71.491,-16.4341
110828686,-71.4909,-16.4342
110828686,-71.4909,-16.4342
110828686,-71.4908,-16.4343
110828686,-71.4905,-16.4342
110828686,-71.4894,-16.4342
110828686,-71.4892,-16.4343
110828686,-71.489,-16.4343
110828686,-71.4889,-16.4343
110828686,-71.4888,-16.4343
110828686,-71.4886,-16.4343
110828686,-71.4884,-16.4342
110828686,-71.4882,-16.4342
110828686,-71.488,-16.4341
110828686,-71.4876,-16.4339
110828686,-71.4875,-16.4339
110828686,-71.4874,-16.4339
110828686,-71.4873,-16.4339
110828686,-71.4872,-16.4339
110828686,-71.4871,-16.4339
110828686,-71.4871,-16.4339
110828686,-71.4869,-16.434
110828686,-71.4867,-16.434
110828686,-71.4867,-16.4341
110828686,-71.4866,-16.4341
110828686,-71.4865,-16.4343
110828686,-71.4864,-16.4344
110828686,-71.4862,-16.4347
110828686,-71.4862,-16.4347
110828686,-71.4861,-16.4347
110828686,-71.4857,-16.4348
110828686,-71.4853,-16.4348
110828686,-71.4848,-16.4349
110828686,-71.4844,-16.4349
110828686,-71.4842,-16.4349
110828686,-71.4841,-16.4349
110828686,-71.4839,-16.4349
110828686,-71.4834,-16.4349
110828686,-71.4829,-16.4348
110828686,-71.4825,-16.4347
110830722,-71.4912,-16.4293
110830722,-71.4915,-16.4292
110830722,-71.4917,-16.4292
110830722,-71.4918,-16.4292
110830722,-71.4919,-16.4292
110830722,-71.4925,-16.4294
110830722,-71.4925,-16.4294
110830722,-71.4926,-16.4294
110830722,-71.4927,-16.4294
110830765,-71.4966,-16.4222
110830765,-71.4965,-16.4222
110830765,-71.4964,-16.4221
110830765,-71.496,-16.4221
110830765,-71.496,-16.4221
110830765,-71.4957,-16.4221
110830765,-71.4947,-16.4223
110830765,-71.4944,-16.4223
110830765,-71.4941,-16.4224
110830765,-71.4938,-16.4224
110830765,-71.4937,-16.4225
110830765,-71.4935,-16.4224
110830765,-71.4933,-16.4223
110830765,-71.493,-16.4222
110830765,-71.4927,-16.4221
110830765,-71.4926,-16.422
110830765,-71.4925,-16.422
110830765,-71.4925,-16.4219
110830765,-71.4925,-16.4218
110830887,-71.4846,-16.4217
110830887,-71.4848,-16.4213
110831981,-71.4903,-16.4295
110831981,-71.4898,-16.4292
110831981,-71.4893,-16.429
110833032,-71.4929,-16.4227
110833032,-71.4928,-16.4226
110833032,-71.4927,-16.4224
110833032,-71.4927,-16.4221
110835294,-71.4907,-16.4227
110835294,-71.4909,-16.4224
110835294,-71.491,-16.4222
110835294,-71.4912,-16.4219
110835978,-71.4743,-16.4216
110835978,-71.4742,-16.4212
110835978,-71.4741,-16.4211
110835978,-71.4739,-16.4208
110835978,-71.4739,-16.4206
110835978,-71.4737,-16.4204
110835978,-71.4736,-16.4203
110835978,-71.4735,-16.4203
110837620,-71.486,-16.4221
110837620,-71.486,-16.4221
110837620,-71.4857,-16.422
110837620,-71.4856,-16.4219
110837620,-71.4854,-16.4219
110837620,-71.4852,-16.4219
110837620,-71.4848,-16.4217
110837620,-71.4846,-16.4217
110837620,-71.4844,-16.4216
110837620,-71.4843,-16.4215
110837620,-71.4842,-16.4214
110837620,-71.4842,-16.4214
110837620,-71.484,-16.4212
110837620,-71.4838,-16.421
110837620,-71.4837,-16.4209
110837620,-71.4835,-16.4208
110837620,-71.4834,-16.4208
110837753,-71.4912,-16.4293
110837753,-71.4911,-16.4291
110837753,-71.4911,-16.429
110837753,-71.4911,-16.4289
110837753,-71.491,-16.4287
110837753,-71.4909,-16.4286
110837753,-71.4909,-16.4285
110837753,-71.4909,-16.4283
110837753,-71.4909,-16.4282
110837753,-71.4909,-16.4281
110837753,-71.4908,-16.428
110837753,-71.4907,-16.4279
110837753,-71.4906,-16.4276
110837753,-71.4906,-16.4276
110837753,-71.4905,-16.4276
110837753,-71.4905,-16.4275
110837753,-71.4904,-16.4275
110837916,-71.4894,-16.4243
110837916,-71.4892,-16.4242
110837916,-71.4891,-16.4241
110837916,-71.489,-16.4239
110837916,-71.4888,-16.4238
110837916,-71.4886,-16.4237
110837916,-71.4885,-16.4236
110837916,-71.4884,-16.4236
110837916,-71.4881,-16.4234
110837916,-71.4877,-16.4232
110837916,-71.4874,-16.4231
110837916,-71.4873,-16.423
110837916,-71.487,-16.4229
110837916,-71.4869,-16.4229
110837916,-71.4866,-16.4227
110837919,-71.4789,-16.432
110837919,-71.4788,-16.4319
110837919,-71.4788,-16.4317
110837919,-71.4789,-16.4315
110837919,-71.479,-16.4312
110837919,-71.479,-16.4311
110837919,-71.4791,-16.4309
110837919,-71.4791,-16.4306
110837919,-71.4792,-16.4301
110837919,-71.4792,-16.4301
110837919,-71.4792,-16.4297
110837919,-71.4793,-16.4293
110837919,-71.4793,-16.4292
110837919,-71.4794,-16.4288
110837919,-71.4795,-16.4283
110837919,-71.4796,-16.4278
110838531,-71.493,-16.4278
110838531,-71.4929,-16.4278
110838531,-71.4928,-16.4278
110838531,-71.4927,-16.4277
110838531,-71.4926,-16.4277
110838531,-71.4926,-16.4277
110838531,-71.4926,-16.4277
110838531,-71.4924,-16.4277
110838531,-71.4923,-16.4277
110838531,-71.4922,-16.4277
110838531,-71.4921,-16.4276
110838531,-71.4921,-16.4276
110838531,-71.4919,-16.4276
110838531,-71.4918,-16.4275
110838531,-71.4917,-16.4274
110838531,-71.4916,-16.4273
110838531,-71.4915,-16.4271
110838531,-71.4913,-16.427
110838531,-71.4913,-16.4269
110838531,-71.4913,-16.4269
110838531,-71.4912,-16.4268
110838531,-71.4911,-16.4268
110838531,-71.491,-16.4267
110838531,-71.4908,-16.4267
110838531,-71.4906,-16.4266
110838531,-71.4905,-16.4265
110838531,-71.4904,-16.4265
110838531,-71.4903,-16.4264
110838531,-71.4903,-16.4264
110838531,-71.4902,-16.4264
110838531,-71.4902,-16.4264
110839501,-71.4908,-16.426
110839501,-71.4904,-16.4258
110839501,-71.4903,-16.4257
110839501,-71.4902,-16.4256
110839501,-71.4901,-16.4254
110839501,-71.49,-16.4253
110839501,-71.4899,-16.4252
110839501,-71.4897,-16.4251
110839501,-71.4896,-16.425
110839501,-71.4894,-16.425
110839501,-71.4892,-16.4249
110839501,-71.4891,-16.4248
110839501,-71.4889,-16.4247
110839501,-71.4888,-16.4246
110839501,-71.4886,-16.4245
110839501,-71.4885,-16.4244
110839501,-71.4885,-16.4243
110839501,-71.4884,-16.4243
110839501,-71.4883,-16.4243
110839501,-71.4881,-16.4241
110839501,-71.4878,-16.4239
110839501,-71.4877,-16.4238
110839501,-71.4874,-16.4236
110839501,-71.4871,-16.4235
110839501,-71.4871,-16.4234
110839501,-71.4867,-16.4232
110839501,-71.4864,-16.4231
110839501,-71.4861,-16.423
110839501,-71.486,-16.4229
110839501,-71.4857,-16.4227
110839501,-71.4856,-16.4226
110839501,-71.4855,-16.4225
110839501,-71.4855,-16.4225
110840854,-71.4894,-16.4337
110840854,-71.4891,-16.4338
110840854,-71.4889,-16.4338
110840854,-71.4885,-16.4338
110840854,-71.4884,-16.4338
110840854,-71.488,-16.4337
110840854,-71.4879,-16.4336
110840854,-71.4878,-16.4336
110840854,-71.4876,-16.4336
110840854,-71.4874,-16.4336
110840854,-71.4871,-16.4336
110840854,-71.4868,-16.4336
110840854,-71.4867,-16.4337
110840854,-71.4865,-16.4338
110840861,-71.4933,-16.4264
110840861,-71.4934,-16.4258
110840861,-71.4934,-16.4255
110840861,-71.4935,-16.4253
110840861,-71.4935,-16.4253
110840861,-71.4935,-16.4252
110840861,-71.4939,-16.4251
110840861,-71.494,-16.425
110840861,-71.494,-16.425
110840861,-71.4942,-16.4248
110840861,-71.4944,-16.4246
110840861,-71.4947,-16.4243
110840861,-71.495,-16.424
110840861,-71.495,-16.4239
110840861,-71.4955,-16.4234
110840861,-71.4956,-16.4233
110840861,-71.4956,-16.4233
110840861,-71.4956,-16.4232
110840861,-71.4956,-16.4231
110840861,-71.4954,-16.4225
110840861,-71.4954,-16.4225
110841033,-71.4882,-16.4199
110841033,-71.4883,-16.4198
110841033,-71.4882,-16.4197
110841119,-71.4907,-16.4227
110841119,-71.4905,-16.4228
110841119,-71.4903,-16.423
110841119,-71.4902,-16.4231
110841501,-71.4946,-16.4228
110841501,-71.4946,-16.4229
110841501,-71.4946,-16.423
110841501,-71.4942,-16.4235
110841501,-71.4937,-16.424
110841501,-71.4935,-16.4242
110841501,-71.4934,-16.4243
110841501,-71.4932,-16.4247
110841501,-71.493,-16.4252
110842570,-71.4923,-16.4225
110842570,-71.4921,-16.4223
110842570,-71.4921,-16.4221
110842570,-71.4921,-16.4219
110842570,-71.492,-16.4216
110842656,-71.491,-16.4199
110842656,-71.4913,-16.4196
110842656,-71.4914,-16.4196
110842656,-71.4917,-16.419
110843381,-71.5028,-16.4287
110843381,-71.5028,-16.4288
110843381,-71.5023,-16.4288
110843381,-71.5018,-16.4288
110843381,-71.5013,-16.4291
110843381,-71.5003,-16.4296
110843381,-71.5,-16.4297
110843381,-71.4999,-16.4297
110843381,-71.4998,-16.4298
110843381,-71.4995,-16.4298
110843381,-71.499,-16.4298
110843381,-71.4984,-16.4298
110843381,-71.4979,-16.4298
110843381,-71.4975,-16.4297
110843381,-71.4974,-16.4297
110843381,-71.4972,-16.4296
110843381,-71.4969,-16.4295
110843381,-71.4968,-16.4295
110843381,-71.4962,-16.4293
110843381,-71.4952,-16.4291
110843381,-71.4951,-16.4291
110843381,-71.4936,-16.4292
110843381,-71.4936,-16.4292
110843381,-71.4935,-16.4292
110843381,-71.4934,-16.4294
110844149,-71.493,-16.423
110844149,-71.493,-16.423
110844149,-71.4929,-16.423
110844149,-71.4922,-16.4227
110844149,-71.4922,-16.4226
110844149,-71.4921,-16.4226
110844149,-71.4919,-16.4224
110844149,-71.4914,-16.422
110844149,-71.4912,-16.4219
110844149,-71.491,-16.4217
110844149,-71.491,-16.4217
110844149,-71.491,-16.4216
110844149,-71.4909,-16.4216
110844228,-71.4943,-16.4221
110844228,-71.4941,-16.4221
110844228,-71.4939,-16.4221
110844228,-71.4937,-16.4222
110844228,-71.4936,-16.4222
110844272,-71.4895,-16.4258
110844272,-71.4894,-16.4257
110844272,-71.4893,-16.4256
110844272,-71.4892,-16.4255
110844272,-71.4891,-16.4255
110844272,-71.489,-16.4254
110844272,-71.4888,-16.4254
110844272,-71.4887,-16.4254
110844272,-71.4885,-16.4254
110844272,-71.4885,-16.4254
110844272,-71.4883,-16.4253
110844272,-71.4882,-16.4252
110844272,-71.488,-16.4249
110844272,-71.4879,-16.4249
110844272,-71.4879,-16.4249
110844272,-71.4878,-16.4248
110844272,-71.4878,-16.4248
110844272,-71.4877,-16.4249
110844272,-71.4877,-16.4249
110844272,-71.4878,-16.425
110844272,-71.488,-16.4254
110844272,-71.488,-16.4254
110844272,-71.488,-16.4254
110844272,-71.488,-16.4255
110844272,-71.4879,-16.4254
110844470,-71.4855,-16.4225
110844470,-71.4854,-16.4225
110844470,-71.4851,-16.4224
110844470,-71.485,-16.4223
110844470,-71.4849,-16.4223
110844470,-71.4846,-16.4221
110844470,-71.4842,-16.422
110844470,-71.484,-16.4218
110844470,-71.484,-16.4216
110844470,-71.4839,-16.4214
110844470,-71.4838,-16.4213
110844470,-71.4838,-16.4213
110844470,-71.4837,-16.421
110844470,-71.4836,-16.4209
110844470,-71.4834,-16.4208
110844485,-71.49,-16.4297
110844485,-71.4901,-16.4296
110844485,-71.4902,-16.4295
110844485,-71.4903,-16.4295
110844485,-71.4906,-16.4294
110844485,-71.4907,-16.4294
110844485,-71.4907,-16.4293
110844485,-71.4908,-16.4293
110844485,-71.4908,-16.4292
110844485,-71.4908,-16.4291
110844485,-71.4908,-16.4291
110844485,-71.4907,-16.429
110844485,-71.4907,-16.4289
110844485,-71.4906,-16.4287
110844485,-71.4906,-16.4286
110844485,-71.4906,-16.4286
110844485,-71.4906,-16.4285
110844485,-71.4906,-16.4284
110844485,-71.4906,-16.4282
110844485,-71.4906,-16.4282
110844485,-71.4905,-16.428
110844485,-71.4905,-16.4278
110844485,-71.4904,-16.4275
110844485,-71.4904,-16.4274
110844485,-71.4903,-16.4272
110844485,-71.4902,-16.427
110844485,-71.49,-16.4268
110844485,-71.49,-16.4267
110844485,-71.49,-16.4267
110844485,-71.49,-16.4266
110845118,-71.4931,-16.4275
110845118,-71.4926,-16.4273
110845118,-71.4925,-16.4273
110845118,-71.4924,-16.4274
110845118,-71.4923,-16.4274
110845118,-71.4921,-16.4273
110845118,-71.492,-16.4272
110845118,-71.4919,-16.4271
110845118,-71.4918,-16.4269
110845118,-71.4918,-16.4269
110845118,-71.4918,-16.4268
110845118,-71.4917,-16.4267
110845118,-71.4917,-16.4265
110845118,-71.4918,-16.4262
110845118,-71.4922,-16.4255
327812081,-71.4808,-16.4277
327812081,-71.481,-16.4274
327812081,-71.4812,-16.427
327812081,-71.4814,-16.4267
327812081,-71.4815,-16.4266
327812081,-71.4817,-16.4263
327812081,-71.4817,-16.4262
327812081,-71.4818,-16.4261
327812081,-71.4819,-16.4259
327812081,-71.482,-16.4258
327812081,-71.4821,-16.4256
327812081,-71.4822,-16.4255
327812081,-71.4823,-16.4251
327812082,-71.4811,-16.4259
327812082,-71.4811,-16.4257
327812082,-71.4812,-16.4256
327812082,-71.4813,-16.4253
327812082,-71.4815,-16.4251
327812082,-71.4817,-16.4245
327812085,-71.4792,-16.4251
327812085,-71.4793,-16.425
327812085,-71.4796,-16.4249
327812085,-71.4799,-16.4247
327812085,-71.48,-16.4247
327812085,-71.4801,-16.4247
327812085,-71.4802,-16.4246
327812085,-71.4803,-16.4245
327812085,-71.4803,-16.4245
327812085,-71.4804,-16.4245
327812085,-71.4805,-16.4245
327812085,-71.4806,-16.4244
327812085,-71.4807,-16.4244
327812085,-71.4807,-16.4244
327812085,-71.4808,-16.4244
327812085,-71.4809,-16.4243
327812085,-71.4811,-16.4243
327812085,-71.4812,-16.4243
327812085,-71.4813,-16.4244
327812085,-71.4814,-16.4244
327812085,-71.4815,-16.4244
327812085,-71.4816,-16.4244
327812085,-71.4817,-16.4245
327812085,-71.4819,-16.4247
327812085,-71.482,-16.4248
