source_id,target_id,distance
1253015183,5462754460,16.2994
5416508888,5416508887,28.8288
5416508887,5416508888,28.8288
5416508887,10958811722,8.32925
10958811722,5416508887,8.32925
10958811722,5416508886,6.29935
5416508886,10958811722,6.29935
5416508886,5462583134,20.6611
5462583134,5416508886,20.6611
5462583134,5462566568,52.7923
5462566568,5462583134,52.7923
5462566568,5416508884,56.2727
5416508884,5462566568,56.2727
1252903106,5213573152,22.7883
5213573152,1252903106,22.7883
5213573152,1264361991,43.7272
1264361991,5213573152,43.7272
1264319720,10082536855,3.16913
10082536855,1264319720,3.16913
10082536855,1736356342,4.48105
1736356342,10082536855,4.48105
1736356342,5213573148,9.12488
5213573148,1736356342,9.12488
5213573148,10972468962,13.3314
10972468962,5213573148,13.3314
10972468962,1736356334,8.02002
1736356334,10972468962,8.02002
1736356334,11054085275,5.67635
11054085275,1736356334,5.67635
11054085275,1253013430,4.2913
1253013430,11054085275,4.2913
1264366689,5381398167,5.29335
5381398167,1264366689,5.29335
5381398167,11012968604,5.00163
11012968604,5381398167,5.00163
11012968604,11012979207,8.71821
11012979207,11012968604,8.71821
11012979207,5381398168,7.37708
5381398168,11012979207,7.37708
5381398168,5579802431,4.94496
5579802431,5381398168,4.94496
5579802431,1736356324,7.10416
1736356324,5579802431,7.10416
1736356324,10975957007,7.13852
10975957007,1736356324,7.13852
10975957007,10975957006,5.55293
10975957006,10975957007,5.55293
10975957006,11012968603,6.39002
11012968603,10975957006,6.39002
11012968603,10975957005,7.2498
10975957005,11012968603,7.2498
10975957005,10975890604,12.7832
10975890604,10975957005,12.7832
10975890604,11001911115,16.1967
11001911115,10975890604,16.1967
11001911115,10975957008,2.43643
10975957008,11001911115,2.43643
10975957008,10975957009,10.9996
10975957009,10975957008,10.9996
10975957009,1736356320,12.0977
1736356320,10975957009,12.0977
1736356320,10975957010,13.704
10975957010,1736356320,13.704
10975957010,1736356318,10.8522
1736356318,10975957010,10.8522
1736356318,10975957011,11.0499
10975957011,1736356318,11.0499
10975957011,5410044854,11.5729
5410044854,10975957011,11.5729
5410044854,5410044855,14.5709
5410044855,5410044854,14.5709
5410044855,1264366646,21.4269
1264366646,5410044855,21.4269
5410186947,5491703147,10.0626
5491703147,5410186947,10.0626
5491703147,10978060401,7.10472
10978060401,5491703147,7.10472
10978060401,5410186946,5.67513
5410186946,10978060401,5.67513
5410186946,10978060387,43.3446
10978060387,5410186946,43.3446
10978060387,1264310621,52.8929
1264310621,10978060387,52.8929
1264310621,1264319168,49.1097
1264319168,1264310621,49.1097
4451087468,5462556681,10.8137
5462556681,4451087468,10.8137
5462556681,10986721898,25.1876
10986721898,5462556681,25.1876
10986721898,5528767584,29.6949
5528767584,10986721898,29.6949
5528767584,10986721888,8.07041
10986721888,5528767584,8.07041
10986721888,5462556674,19.8317
5462556674,10986721888,19.8317
5462556674,10988350337,4.37878
10988350337,5462556674,4.37878
10988350337,5528767578,7.42638
5528767578,10988350337,7.42638
5528767578,5462556658,17.0499
5462556658,5528767578,17.0499
5462556658,10988350340,17.8319
10988350340,5462556658,17.8319
10988350340,5528767590,14.4363
5528767590,10988350340,14.4363
5528767590,10988350343,9.33249
10988350343,5528767590,9.33249
10988350343,5462556655,13.1169
5462556655,10988350343,13.1169
5462556655,10988350346,5.80695
10988350346,5462556655,5.80695
10988350346,5462556653,23.3511
5462556653,10988350346,23.3511
5462556653,10988350354,42.688
10988350354,5462556653,42.688
10988350354,5489103756,9.24747
5489103756,10988350354,9.24747
5489103756,10988350351,7.5163
10988350351,5489103756,7.5163
10988350351,1264285308,29.6169
1264285308,10988350351,29.6169
1264285308,10988350358,3.35709
10988350358,1264285308,3.35709
10988350358,5489103799,5.53851
5489103799,10988350358,5.53851
5489103799,5381398150,12.7386
5381398150,5489103799,12.7386
5381398150,10988350364,8.39311
10988350364,5381398150,8.39311
10988350364,10988350365,13.7672
10988350365,10988350364,13.7672
10988350365,10988350366,14.8522
10988350366,10988350365,14.8522
10988350366,5415368368,8.95336
5415368368,10988350366,8.95336
5415368368,5381398151,33.7425
5381398151,5415368368,33.7425
5381398151,10988350406,1.70618
10988350406,5381398151,1.70618
10988350406,10988350403,17.0683
10988350403,10988350406,17.0683
10988350403,11013082789,7.83525
11013082789,10988350403,7.83525
11013082789,11013082785,6.28294
11013082785,11013082789,6.28294
11013082785,5381398152,4.09552
5381398152,11013082785,4.09552
5381398152,11013082787,3.87334
11013082787,5381398152,3.87334
11013082787,11013082786,4.87422
11013082786,11013082787,4.87422
11013082786,5489103790,4.33406
5489103790,11013082786,4.33406
5489103790,10988350400,18.4372
10988350400,5489103790,18.4372
10988350400,5381398153,9.29031
5381398153,10988350400,9.29031
5381398153,10988350397,8.26431
10988350397,5381398153,8.26431
