id,lat,lon
1264287319,-16.4257,-71.4905
1264287501,-16.4196,-71.4835
1264287704,-16.4235,-71.4871
1264287764,-16.4246,-71.4944
1264287930,-16.4204,-71.4926
1264287987,-16.4183,-71.4909
1264288164,-16.4225,-71.4872
1264288168,-16.4346,-71.4801
1264288193,-16.4231,-71.4956
1264288234,-16.4222,-71.4936
1264288323,-16.4211,-71.4843
1264288366,-16.4268,-71.4894
1264288472,-16.431,-71.4896
1264288511,-16.4223,-71.4849
1264288759,-16.4291,-71.4908
1264288850,-16.422,-71.4948
1264289089,-16.4294,-71.4981
1264289872,-16.4215,-71.4867
1264289934,-16.4249,-71.4791
1264289974,-16.4241,-71.4881
1264289978,-16.4334,-71.4806
1264290004,-16.4248,-71.4942
1264290228,-16.4215,-71.489
1264290363,-16.4184,-71.4842
1264290406,-16.4249,-71.4892
1264290800,-16.4215,-71.491
1264290850,-16.4219,-71.4667
1264291211,-16.4227,-71.4857
1264291392,-16.4201,-71.4857
1264291503,-16.4163,-71.4837
1264291588,-16.4265,-71.4851
1264291757,-16.4296,-71.4972
1264291916,-16.4347,-71.4894
1264292219,-16.4267,-71.491
1264292300,-16.4229,-71.4931
1264292433,-16.425,-71.4856
1264292788,-16.4221,-71.4972
1264293381,-16.4243,-71.4934
1264293590,-16.4201,-71.4929
1264293789,-16.4207,-71.4875
1264293979,-16.4321,-71.4889
1264294022,-16.4231,-71.4874
1264294075,-16.4341,-71.488
1264294277,-16.4301,-71.4886
1264294917,-16.421,-71.491
1264295043,-16.4339,-71.4872
1264295290,-16.4285,-71.4906
1264295293,-16.4275,-71.4918
1264295373,-16.4224,-71.4938
1264295539,-16.4291,-71.4952
1264295787,-16.4328,-71.4917
1264296133,-16.4285,-71.5013
1264296136,-16.418,-71.4816
1264296338,-16.4252,-71.4902
1264296346,-16.433,-71.4807
1264297458,-16.417,-71.4852
1264297750,-16.4232,-71.4956
1264297895,-16.4216,-71.4928
1264298207,-16.4208,-71.4837
1264298360,-16.4303,-71.4886
1264298567,-16.4238,-71.4744
1264298635,-16.4315,-71.4902
1264298802,-16.4239,-71.4931
1264299071,-16.4293,-71.4905
1264299208,-16.4223,-71.4933
1264299587,-16.4195,-71.4938
1264299760,-16.4261,-71.4909
1264299845,-16.4301,-71.4958
1264300356,-16.4313,-71.4883
1264300543,-16.4307,-71.4855
1264301044,-16.4346,-71.4809
1264301197,-16.4222,-71.4937
1264301536,-16.4224,-71.4877
1264301669,-16.4197,-71.4858
1264301705,-16.4189,-71.4745
1264301913,-16.4318,-71.4889
1264302202,-16.4288,-71.49
1264302213,-16.4287,-71.5028
1264302216,-16.4164,-71.4841
1264302896,-16.4209,-71.4716
1264302995,-16.4273,-71.4916
1264303495,-16.4208,-71.4739
1264303601,-16.4206,-71.4846
1264304745,-16.422,-71.4897
1264305366,-16.4234,-71.4955
1264305851,-16.4265,-71.4901
1264306083,-16.4205,-71.4834
1264306411,-16.4193,-71.4746
1264306787,-16.4321,-71.489
1264306798,-16.4222,-71.4961
1264307261,-16.4217,-71.4848
1264307823,-16.4167,-71.4849
1264308671,-16.4342,-71.4905
1264309199,-16.422,-71.4925
1264309438,-16.4259,-71.4851
1264309863,-16.4352,-71.4871
1264310621,-16.4221,-71.4747
1264310719,-16.4297,-71.5
1264310727,-16.4182,-71.4817
1264310895,-16.4198,-71.4878
1264310948,-16.4257,-71.489
1264311779,-16.4242,-71.4935
1264312402,-16.4201,-71.4911
1264312960,-16.4209,-71.4884
1264313704,-16.4342,-71.4884
1264314183,-16.4289,-71.4899
1264314881,-16.4343,-71.4888
1264315005,-16.4349,-71.4848
1264315141,-16.4216,-71.494
1264315395,-16.4221,-71.4946
1264316727,-16.4204,-71.4737
1264316876,-16.4194,-71.4863
1264317234,-16.4272,-71.4903
1264317238,-16.4192,-71.4923
1264317651,-16.4227,-71.4877
1264317709,-16.4226,-71.4952
1264318032,-16.4192,-71.4746
1264318055,-16.4278,-71.4877
1264318079,-16.4231,-71.4763
1264318188,-16.4217,-71.4912
1264318293,-16.4223,-71.4947
1264318715,-16.4202,-71.4939
1264318923,-16.4254,-71.4903
1264319029,-16.4255,-71.4934
1264319168,-16.422,-71.4742
1264319218,-16.4275,-71.4898
1264319230,-16.4192,-71.4827
1264319455,-16.4239,-71.4878
1264319524,-16.425,-71.494
1264319618,-16.4349,-71.4839
1264319720,-16.423,-71.4934
1264319865,-16.4196,-71.4905
1264320227,-16.4346,-71.4817
1264320381,-16.4218,-71.4932
1264320497,-16.4216,-71.4909
1264320598,-16.4216,-71.4856
1264321297,-16.4221,-71.486
1264321567,-16.4292,-71.4891
1264321582,-16.4177,-71.486
1264322273,-16.4345,-71.4866
1264323328,-16.4208,-71.485
1264323566,-16.4319,-71.4884
1264323930,-16.422,-71.4963
1264324064,-16.4192,-71.4907
1264324586,-16.4223,-71.4911
1264325125,-16.4267,-71.49
1264325579,-16.4219,-71.4854
1264325646,-16.4231,-71.4902
1264326104,-16.4165,-71.4846
1264327446,-16.4225,-71.4923
1264327677,-16.4291,-71.4951
1264327926,-16.4274,-71.4923
1264328085,-16.4301,-71.4956
1264328088,-16.4257,-71.4943
1264328221,-16.4207,-71.489
1264328278,-16.4251,-71.4901
1264328468,-16.4197,-71.4893
1264328614,-16.4223,-71.4868
1264328618,-16.4351,-71.4804
1264328643,-16.4221,-71.488
1264328875,-16.4199,-71.4882
1264330028,-16.422,-71.495
1264330386,-16.426,-71.4908
1264330491,-16.4203,-71.4735
1264330514,-16.4267,-71.4892
1264330620,-16.4241,-71.4891
1264330738,-16.4198,-71.4933
1264330785,-16.4193,-71.491
1264330967,-16.4232,-71.4877
1264331932,-16.4361,-71.4894
1264332224,-16.4228,-71.4892
1264332325,-16.4215,-71.4932
1264332419,-16.4294,-71.4906
1264332870,-16.4294,-71.4983
1264332996,-16.4343,-71.4892
1264333621,-16.4223,-71.492
1264333996,-16.4269,-71.4888
1264334002,-16.421,-71.4854
1264334223,-16.4226,-71.4856
1264334313,-16.425,-71.494
1264334765,-16.4229,-71.4941
1264335226,-16.4306,-71.4891
1264335536,-16.4198,-71.4908
1264335576,-16.4217,-71.4674
1264335633,-16.4203,-71.483
1264335752,-16.4216,-71.4872
1264335985,-16.4231,-71.4864
1264336127,-16.4295,-71.489
1264336133,-16.4161,-71.4827
1264336352,-16.4347,-71.4904
1264336449,-16.427,-71.4913
1264336611,-16.4253,-71.4859
1264336771,-16.4243,-71.4947
1264336823,-16.4187,-71.487
1264336861,-16.4295,-71.4932
1264336959,-16.4293,-71.5001
1264337384,-16.4319,-71.4888
1264337401,-16.4227,-71.4866
1264337427,-16.4339,-71.4875
1264337522,-16.4173,-71.4856
1264337560,-16.4231,-71.4886
1264337695,-16.4221,-71.487
1264337712,-16.4201,-71.4886
1264337936,-16.4253,-71.4801
1264337959,-16.4221,-71.4943
1264338007,-16.4274,-71.4917
1264338459,-16.418,-71.4904
1264338500,-16.4328,-71.491
1264338722,-16.4268,-71.4893
1264338742,-16.4178,-71.4733
1264338771,-16.4193,-71.486
1264338882,-16.4347,-71.4825
1264338970,-16.4274,-71.4904
1264338973,-16.4191,-71.4922
1264339020,-16.4194,-71.4877
1264339165,-16.4227,-71.4875
1264339437,-16.4241,-71.4735
1264339635,-16.4225,-71.4937
1264339830,-16.4334,-71.4905
1264339833,-16.4199,-71.4935
1264339878,-16.4222,-71.4966
1264339923,-16.4267,-71.4908
1264339964,-16.4304,-71.4965
1264340173,-16.4325,-71.4808
1264340254,-16.4275,-71.4945
1264340349,-16.4186,-71.4914
1264340450,-16.4258,-71.4904
1264340497,-16.4346,-71.4811
1264340700,-16.42,-71.4867
1264340928,-16.4289,-71.4907
1264340978,-16.4223,-71.4944
1264341525,-16.4207,-71.4722
1264341851,-16.4259,-71.489
1264341872,-16.4214,-71.4863
1264342275,-16.4337,-71.4894
1264342411,-16.4295,-71.4934
1264342562,-16.4247,-71.4889
1264342609,-16.4309,-71.4791
1264342634,-16.422,-71.4914
1264342811,-16.4195,-71.4851
1264342849,-16.4285,-71.4871
1264342912,-16.4219,-71.4852
1264343183,-16.4295,-71.4969
1264343514,-16.422,-71.4926
1264343520,-16.4177,-71.49
1264343683,-16.4272,-71.492
1264344056,-16.4191,-71.4874
1264344967,-16.419,-71.4823
1264345191,-16.4235,-71.4752
1264346113,-16.4196,-71.4921
1264346324,-16.4198,-71.4901
1264346408,-16.4321,-71.4889
1264346718,-16.4339,-71.4871
1264346853,-16.4277,-71.4922
1264346894,-16.4224,-71.4935
1264347048,-16.4232,-71.4937
1264347390,-16.4173,-71.4812
1264347606,-16.427,-71.4895
1264347609,-16.4197,-71.4931
1264347656,-16.4195,-71.488
1264347783,-16.4316,-71.4891
1264347800,-16.423,-71.4883
1264348179,-16.4218,-71.4913
1264348523,-16.4168,-71.481
1264348946,-16.4277,-71.4898
1264349132,-16.4236,-71.4874
1264349247,-16.423,-71.4936
1264349298,-16.4197,-71.4896
1264349790,-16.4228,-71.4883
1264350565,-16.4353,-71.488
1264350649,-16.4197,-71.4739
1264351075,-16.4224,-71.4851
1264351213,-16.4344,-71.4871
1264351710,-16.4181,-71.4864
1264353185,-16.4212,-71.4708
1264353584,-16.4215,-71.4914
1264353969,-16.4206,-71.4739
1264354130,-16.4202,-71.4842
1264354429,-16.4252,-71.4935
1264355616,-16.4195,-71.4907
1264357910,-16.4302,-71.4896
1264358155,-16.4252,-71.493
1264359549,-16.4225,-71.4855
1264360160,-16.429,-71.4893
1264360825,-16.422,-71.4865
1264361482,-16.4262,-71.4817
1264361991,-16.4221,-71.4924
1264363675,-16.4356,-71.4874
1264364333,-16.4298,-71.4998
1264364379,-16.4197,-71.4873
1264364519,-16.4348,-71.4853
1264364654,-16.4276,-71.4898
1264364657,-16.42,-71.4909
1264364763,-16.4196,-71.4883
1264365166,-16.4321,-71.489
1264365209,-16.4229,-71.486
1264365368,-16.4263,-71.4855
1264365461,-16.4208,-71.4895
1264365503,-16.4339,-71.4874
1264365681,-16.4224,-71.4941
1264366508,-16.4234,-71.4646
1264366575,-16.4273,-71.4897
1264366631,-16.4185,-71.4912
1264366646,-16.419,-71.4731
1264366689,-16.4201,-71.4739
1264366776,-16.4234,-71.4881
1264366780,-16.435,-71.48
1264366893,-16.4215,-71.4931
1264367281,-16.4224,-71.4895
1264367714,-16.4221,-71.4957
1264367828,-16.4286,-71.495
1264367918,-16.4342,-71.4894
1264368051,-16.4217,-71.4925
1264368138,-16.4269,-71.4886
1264368337,-16.4322,-71.4915
1264368843,-16.4305,-71.486
1264368926,-16.4228,-71.4944
1264368976,-16.4196,-71.4902
1264368991,-16.4183,-71.4733
1264369078,-16.4246,-71.4888
1264369243,-16.4215,-71.4909
1736356304,-16.4186,-71.4735
1736356318,-16.4193,-71.4735
1736356319,-16.4194,-71.4739
1736356320,-16.4195,-71.4736
1736356322,-16.4199,-71.4739
1736356324,-16.4202,-71.4736
1736356334,-16.423,-71.4931
1736356342,-16.423,-71.4934
3346265038,-16.426,-71.4814
3346265039,-16.4251,-71.4815
3346265040,-16.4247,-71.4819
3346265041,-16.4277,-71.4808
3346265043,-16.4265,-71.4821
3346265044,-16.4249,-71.481
3346265045,-16.4244,-71.4813
3346265046,-16.4247,-71.4811
3346265047,-16.4251,-71.4792
3346265048,-16.4251,-71.4804
3346265049,-16.4278,-71.4816
3346265050,-16.4257,-71.4826
3346265051,-16.4279,-71.4816
3346265052,-16.4244,-71.4806
3346265053,-16.4245,-71.4817
3346265054,-16.4244,-71.4815
3346265055,-16.4277,-71.4815
3346265056,-16.4255,-71.4822
3346265057,-16.4248,-71.482
3346265058,-16.4276,-71.4816
3346265060,-16.4255,-71.4828
3346265061,-16.4253,-71.4825
3346265062,-16.4251,-71.4823
3346265063,-16.4252,-71.4818
3346265064,-16.4243,-71.4809
4208391038,-16.4295,-71.4995
4208410578,-16.4225,-71.4954
4208410584,-16.4228,-71.4945
4208410585,-16.4229,-71.4946
4208410586,-16.4216,-71.4911
4208410587,-16.4209,-71.4909
4208410588,-16.421,-71.4909
4208411691,-16.4212,-71.4909
4208411692,-16.4202,-71.491
4208411693,-16.4204,-71.4911
4208411694,-16.4214,-71.4912
4208411695,-16.4211,-71.4912
4208411696,-16.4209,-71.4911
4208411697,-16.4206,-71.4911
4208411698,-16.4196,-71.4909
4208411700,-16.4196,-71.4909
4208411701,-16.4199,-71.4909
4208411703,-16.4197,-71.4906
4208411704,-16.4195,-71.4904
4208411705,-16.4195,-71.4902
4208411706,-16.4195,-71.4898
4208411707,-16.4196,-71.4893
4208411708,-16.4196,-71.4888
4208411709,-16.4197,-71.4888
4208411711,-16.4196,-71.4885
4208411712,-16.4197,-71.4885
4208411713,-16.4195,-71.4879
4208411717,-16.4193,-71.4875
4208411727,-16.4176,-71.4859
4208411732,-16.4169,-71.4851
4208411749,-16.4201,-71.4909
4208411750,-16.4199,-71.4908
4208411751,-16.4199,-71.4907
4208411752,-16.4198,-71.4906
4208411753,-16.4198,-71.4903
4208411754,-16.4196,-71.4898
4451079015,-16.4206,-71.4748
4451079016,-16.4205,-71.4746
4451079017,-16.4204,-71.4745
4451079018,-16.4204,-71.4744
4451079019,-16.4204,-71.4743
4451079020,-16.4204,-71.4744
4451079021,-16.4204,-71.4744
4451079022,-16.4204,-71.4745
4451079023,-16.4206,-71.4747
4451079024,-16.4206,-71.4748
4451079025,-16.4206,-71.4748
4451079026,-16.4205,-71.4749
4451079029,-16.4187,-71.4757
4451079049,-16.4344,-71.4778
4451079050,-16.4343,-71.4778
4451079051,-16.4339,-71.4777
4451079052,-16.4336,-71.4776
4451079053,-16.4335,-71.4774
4451079054,-16.4339,-71.4771
4451079055,-16.4351,-71.4758
4451079057,-16.4349,-71.475
4451079058,-16.4352,-71.4739
4451079059,-16.4352,-71.4737
4451079061,-16.4347,-71.4725
4451087467,-16.4311,-71.482
4451087468,-16.4297,-71.4815
4454044491,-16.42,-71.4739
4978638234,-16.434,-71.4867
4978638235,-16.4344,-71.4864
5072661363,-16.4221,-71.4944
5072664652,-16.4211,-71.4935
5072664653,-16.421,-71.4934
5105926072,-16.4303,-71.4962
5105926076,-16.4295,-71.4903
5105926077,-16.4296,-71.4902
5113905267,-16.4266,-71.4916
5113905268,-16.4264,-71.4902
5113905269,-16.4295,-71.4902
5113922602,-16.4343,-71.4908
5113922605,-16.434,-71.4869
5113922610,-16.4203,-71.4736
5113922616,-16.4252,-71.4787
5113922617,-16.4251,-71.4784
5113922618,-16.425,-71.4781
5113922619,-16.4249,-71.478
5113922620,-16.4248,-71.4778
5113922921,-16.4248,-71.4777
5113922922,-16.4251,-71.479
5113922923,-16.425,-71.479
5113922924,-16.4247,-71.4795
5113922925,-16.4245,-71.4797
5113922926,-16.4243,-71.48
5113922927,-16.4242,-71.4802
5113922928,-16.424,-71.4805
5113922929,-16.4241,-71.4816
5113922930,-16.424,-71.4818
5113922931,-16.4242,-71.4821
5113922932,-16.4243,-71.4824
5113922933,-16.4245,-71.4826
5113922934,-16.4245,-71.4828
5113922935,-16.4244,-71.4832
5113922936,-16.4244,-71.4834
5113922937,-16.4237,-71.484
5113922938,-16.4237,-71.4839
5113922939,-16.4239,-71.4836
5113922940,-16.4243,-71.4835
5113922941,-16.425,-71.4836
5113922942,-16.425,-71.4867
5113922943,-16.4245,-71.4861
5113922944,-16.4242,-71.4857
5113922945,-16.4241,-71.4852
5113922946,-16.4241,-71.4843
5113922947,-16.4253,-71.4871
5113922950,-16.4276,-71.4906
5113922951,-16.4275,-71.4904
5113922953,-16.4282,-71.4909
5113922954,-16.4308,-71.4886
5113939606,-16.4309,-71.4887
5113939608,-16.4316,-71.4889
5113939609,-16.4317,-71.4884
5113939610,-16.4312,-71.4886
5113939613,-16.4318,-71.4884
5113939617,-16.4309,-71.4896
5113939619,-16.4317,-71.4905
5113940023,-16.4318,-71.4906
5113940025,-16.4318,-71.4905
5113940027,-16.4245,-71.4943
5113940028,-16.4247,-71.4941
5113940029,-16.424,-71.4947
5113942093,-16.4236,-71.4952
5113942094,-16.4233,-71.4955
5113942095,-16.4249,-71.4939
5113942097,-16.4253,-71.4935
5115149001,-16.4222,-71.4973
5115149008,-16.4253,-71.4932
5115233697,-16.428,-71.4878
5115233698,-16.4281,-71.4878
5115233699,-16.4284,-71.4867
5115233700,-16.4281,-71.4869
5212995075,-16.4244,-71.4885
5212995076,-16.4222,-71.4865
5212995078,-16.4219,-71.4881
5213022321,-16.4245,-71.4886
5213022322,-16.4257,-71.4903
5213022323,-16.4253,-71.49
5213022325,-16.4239,-71.489
5213022329,-16.4237,-71.4886
5213022332,-16.4229,-71.4891
5213022336,-16.4227,-71.489
5213022337,-16.4194,-71.4825
5213022338,-16.4196,-71.4824
5213022339,-16.4204,-71.4844
5213022340,-16.421,-71.4849
5213022342,-16.4212,-71.4859
5213050243,-16.4217,-71.4846
5213050245,-16.4265,-71.4899
5213050246,-16.4286,-71.4909
5213050250,-16.426,-71.4888
5213050255,-16.4218,-71.484
5213050256,-16.4214,-71.4839
5213050257,-16.421,-71.4837
5213050258,-16.4208,-71.4834
5213050259,-16.4208,-71.4835
5213050260,-16.421,-71.4838
5213050261,-16.4212,-71.484
5213050267,-16.419,-71.4807
5213050291,-16.4182,-71.4733
5213518751,-16.4233,-71.4955
5213518752,-16.4233,-71.4956
5213518760,-16.4222,-71.4977
5213518763,-16.4223,-71.4959
5213518764,-16.4222,-71.4963
5213518765,-16.4221,-71.4964
5213518766,-16.4221,-71.496
5213518767,-16.4221,-71.496
5213573143,-16.4229,-71.4945
5213573145,-16.4227,-71.4948
5213573147,-16.4227,-71.4922
5213573148,-16.423,-71.4933
5213573149,-16.4229,-71.4933
5213573150,-16.4226,-71.4928
5213573151,-16.4224,-71.4927
5213573152,-16.4224,-71.4924
5213573153,-16.4223,-71.4921
5213573154,-16.4225,-71.4923
5213573155,-16.4224,-71.4922
5213573156,-16.4224,-71.4919
5213573157,-16.4228,-71.4905
5213573158,-16.4227,-71.4907
5213573164,-16.4229,-71.4906
5213573165,-16.423,-71.4904
5213573166,-16.4224,-71.4909
5213573167,-16.4224,-71.4921
5213573168,-16.4225,-71.4922
5213573169,-16.4226,-71.4921
5213573170,-16.4221,-71.4919
5213573171,-16.4218,-71.4918
5213573174,-16.4216,-71.4916
5213573175,-16.4215,-71.4915
5213573179,-16.4221,-71.4939
5213573180,-16.4213,-71.4933
5213573181,-16.4221,-71.4918
5213573182,-16.4219,-71.4918
5213573183,-16.4213,-71.491
5213573188,-16.4202,-71.4911
5213573189,-16.4198,-71.4905
5213573190,-16.4196,-71.4904
5213573191,-16.4205,-71.491
5213573192,-16.4192,-71.4908
5213573194,-16.4192,-71.4918
5213573195,-16.419,-71.4917
5213573196,-16.4196,-71.4913
5213573197,-16.419,-71.492
5213573199,-16.4202,-71.4928
5213573207,-16.4185,-71.4913
5213573208,-16.4186,-71.4914
5213573209,-16.4186,-71.4914
5213573213,-16.4197,-71.4896
5213573214,-16.4197,-71.4885
5213573215,-16.4197,-71.4882
5213573216,-16.4198,-71.4883
5213573217,-16.4199,-71.4882
5213573218,-16.4196,-71.4882
5213633521,-16.4196,-71.4891
5213633524,-16.4198,-71.4892
5213633525,-16.4198,-71.4887
5213633526,-16.4198,-71.4885
5213633528,-16.4196,-71.4893
5213633531,-16.4197,-71.4893
5213633532,-16.4196,-71.489
5213633533,-16.4197,-71.489
5213633534,-16.4198,-71.4893
5213633538,-16.4197,-71.4887
5213716495,-16.4195,-71.4882
5213716497,-16.4198,-71.4882
5213716498,-16.4199,-71.4882
5213716508,-16.4184,-71.4867
5213716510,-16.4183,-71.4865
5213716511,-16.4184,-71.4866
5213720735,-16.4168,-71.485
5213796353,-16.416,-71.4828
5213796356,-16.4161,-71.4832
5213796357,-16.4165,-71.4844
5213796529,-16.418,-71.4733
5213796530,-16.4179,-71.4733
5213796531,-16.4189,-71.4737
5295964259,-16.4202,-71.4751
5295964260,-16.4202,-71.4751
5295964261,-16.4202,-71.4751
5295964262,-16.42,-71.4751
5295964263,-16.42,-71.4751
5295964264,-16.4199,-71.4751
5295964265,-16.4198,-71.4751
5295964266,-16.4198,-71.4752
5295964267,-16.4198,-71.4753
5295964268,-16.4199,-71.4753
5295964269,-16.4198,-71.4754
5295964270,-16.4197,-71.4754
5295964271,-16.4196,-71.4755
5295964272,-16.4195,-71.4755
5295964273,-16.4194,-71.4756
5295964274,-16.4194,-71.4756
5295964275,-16.4195,-71.4757
5295964276,-16.4197,-71.4759
5295964277,-16.4198,-71.4758
5295964278,-16.4199,-71.4758
5295964279,-16.4199,-71.4757
5295964280,-16.42,-71.4758
5295964281,-16.4201,-71.4759
5295964282,-16.4202,-71.4759
5295964283,-16.4202,-71.4759
5295964284,-16.4202,-71.4758
5295964285,-16.4202,-71.4757
5295964286,-16.42,-71.4754
5295964287,-16.4201,-71.4754
5295964288,-16.4202,-71.4755
5295964289,-16.4202,-71.4756
5295964290,-16.4203,-71.4756
5295964291,-16.4203,-71.4756
5295964292,-16.4203,-71.4755
5295964293,-16.4202,-71.4754
5295964294,-16.4202,-71.4753
5295964295,-16.4203,-71.4752
5295964296,-16.4203,-71.4751
5295964297,-16.4204,-71.475
5295964298,-16.4205,-71.475
5295964299,-16.4198,-71.4754
5295964300,-16.4197,-71.4752
5295964301,-16.4196,-71.4751
5295964302,-16.4194,-71.4753
5295964303,-16.4195,-71.4753
5295964304,-16.4196,-71.4754
5295964305,-16.4199,-71.4757
5295964306,-16.4199,-71.4756
5295964307,-16.4199,-71.4747
5295964308,-16.4201,-71.4751
5295964309,-16.4199,-71.4748
5295964312,-16.4204,-71.4756
5295964313,-16.4204,-71.4756
5295964314,-16.4204,-71.4755
5295964315,-16.4204,-71.4755
5295964316,-16.4204,-71.4755
5295964317,-16.4205,-71.4755
5331748970,-16.4293,-71.4785
5331748971,-16.4295,-71.4786
5331748972,-16.4297,-71.4787
5331748973,-16.4302,-71.4787
5331748974,-16.4303,-71.4786
5331748975,-16.4304,-71.4786
5331748976,-16.4305,-71.4785
5331748977,-16.4306,-71.4785
5331748978,-16.4307,-71.4786
5331748979,-16.431,-71.4788
5331748980,-16.4308,-71.4788
5331748983,-16.4303,-71.4788
5331748984,-16.4301,-71.4787
5332193144,-16.4196,-71.4751
5332204524,-16.4199,-71.4751
5378702552,-16.4292,-71.4936
5381067398,-16.419,-71.4838
5381067400,-16.4199,-71.4838
5381067401,-16.4192,-71.4837
5381067403,-16.4188,-71.4839
5381067408,-16.419,-71.4838
5381068934,-16.419,-71.4838
5381068935,-16.4191,-71.4807
5381068936,-16.4193,-71.4807
5381068937,-16.4195,-71.4807
5381068938,-16.4196,-71.4807
5381068939,-16.4197,-71.4806
5381068940,-16.4198,-71.4806
5381068941,-16.42,-71.4805
5381068942,-16.4201,-71.4805
5381073004,-16.4195,-71.4819
5381073005,-16.42,-71.4826
5381073006,-16.4194,-71.4831
5381073009,-16.4216,-71.4746
5381131644,-16.4188,-71.4808
5381131645,-16.419,-71.4809
5381131646,-16.4191,-71.4811
5381131647,-16.4194,-71.4813
5381131648,-16.4196,-71.4815
5381131649,-16.4198,-71.4817
5381131650,-16.4202,-71.482
5381131651,-16.4205,-71.4821
5381131652,-16.4206,-71.4821
5381131653,-16.4208,-71.4821
5381131654,-16.4208,-71.4821
5381131655,-16.4209,-71.4819
5381131656,-16.4207,-71.4816
5381131657,-16.4207,-71.4813
5381131658,-16.4206,-71.4812
5381131659,-16.4204,-71.4809
5381131660,-16.4203,-71.4807
5381150849,-16.43,-71.4787
5381150850,-16.4301,-71.4779
5381150851,-16.4301,-71.4777
5381158585,-16.4207,-71.4821
5381265040,-16.4331,-71.492
5381265041,-16.4315,-71.4907
5381265042,-16.4313,-71.4907
5381265043,-16.4314,-71.4908
5381265045,-16.4288,-71.4931
5381265046,-16.4288,-71.493
5381265047,-16.4287,-71.4926
5381265048,-16.4284,-71.4922
5381265049,-16.4278,-71.493
5381398150,-16.4277,-71.4795
5381398151,-16.427,-71.4792
5381398152,-16.4267,-71.4791
5381398153,-16.4265,-71.4788
5381398154,-16.4262,-71.4783
5381398155,-16.4257,-71.4778
5381398156,-16.425,-71.4772
5381398157,-16.424,-71.4769
